z,y,x,button
142.472,-721,728,right
142.571,-740,811,right
142.689,-777,810,right
142.767,-821,738,right
142.883,-823,743,right
142.964,-776,717,right
143.080,-774,731,right
143.206,-560,1217,right
143.319,-519,1339,right
143.393,-478,1439,right
143.521,-487,1467,right
143.618,-507,1503,right
143.753,-616,1478,right
143.856,-661,1073,right
143.965,-735,787,right
144.047,-636,723,right
144.177,-748,689,right
144.267,-780,665,right
144.385,-781,663,right
144.478,-765,682,right
144.602,-765,701,right
144.696,-758,772,right
144.813,-758,779,right
144.889,-758,778,right
145.024,-762,789,right
145.091,-763,789,right
145.216,-768,799,right
145.456,-542,1254,right
145.580,-518,1288,right
145.707,-373,1336,right
145.838,-516,849,right
145.956,-474,796,right
146.085,-488,753,right
146.162,-465,785,right
146.269,-485,779,right
146.355,-484,776,right
146.470,-491,771,right
146.836,-226,1205,right
146.945,-216,1251,right
147.347,-332,1039,right
147.457,-350,950,right
147.554,-438,892,right
147.662,-673,848,right
148.425,-1094,877,left
148.481,-1093,876,left
148.656,-815,781,right
148.770,-827,683,right
148.853,-820,646,right
148.969,-825,517,right
149.048,-791,495,right
149.163,-798,497,right
149.248,-798,484,right
149.346,-800,489,right
149.445,-780,504,right
149.561,-779,506,right
149.644,-780,506,right
149.783,-781,508,right
149.878,-773,511,right
149.982,-769,509,right
150.061,-777,481,right
150.185,-778,475,right
150.274,-774,474,right
150.392,-774,477,right
150.551,-663,628,right
150.627,-698,487,right
150.722,-725,279,right
150.836,-732,287,right
150.945,-748,323,right
151.094,-902,12,right
151.503,-751,794,right
151.604,-760,729,right
151.696,-721,820,right
151.809,-740,778,right
151.903,-762,699,right
152.023,-803,634,right
152.103,-803,632,right
152.229,-812,644,right
152.307,-813,643,right
152.431,-828,640,right
152.739,-706,890,right
152.888,-790,889,right
152.974,-820,943,right
153.090,-817,884,right
153.142,-805,865,right
153.254,-805,868,right
153.447,-515,1268,right
153.572,-503,1388,right
153.673,-553,1439,right
153.805,-666,1494,right
154.174,-845,785,right
154.312,-896,747,right
154.380,-892,747,right
154.505,-892,748,right
156.835,-488,890,right
156.945,-490,888,right
157.033,-537,869,right
157.143,-672,669,right
157.864,-413,982,right
157.975,-465,1068,right
158.068,-462,1074,right
158.165,-471,1112,right
159.124,-684,504,right
159.243,-683,504,right
159.431,-687,501,right
159.453,-687,501,right
160.378,-527,1249,right
160.489,-474,1311,right
160.585,-543,1377,right
160.683,-566,1407,right
161.732,-704,898,right
161.856,-809,789,right
161.928,-811,683,right
162.037,-813,678,right
162.114,-846,694,right
162.228,-852,678,right
162.347,-833,678,right
162.471,-834,682,right
162.548,-836,681,right
162.663,-835,682,right
162.742,-791,714,right
162.843,-683,842,right
162.974,-457,1223,right
163.096,-319,1411,right
163.187,-209,1531,right
163.312,-240,1547,right
164.230,-376,1388,right
164.320,-387,1382,right
164.632,-911,663,right
164.744,-911,662,right
164.831,-898,654,right
164.945,-899,660,right
165.202,-483,1378,right
165.311,-472,1484,right
165.428,-477,1495,right
165.548,-496,1477,right
165.667,-461,1514,right
165.795,-440,1512,right
166.310,-372,1402,right
166.435,-595,1157,right
166.534,-576,1165,right
166.628,-662,986,right
166.755,-898,749,right
166.888,-957,662,right
166.969,-953,655,right
167.097,-955,659,right
