z,y,x,button
134.135,-331,688,right
134.237,-382,854,right
134.335,-725,433,right
135.269,-315,1260,right
135.405,-372,1190,right
135.534,-389,1082,right
135.654,-433,1010,right
135.736,-460,1021,right
135.834,-583,907,right
135.933,-591,841,right
136.040,-586,825,right
136.152,-571,847,right
136.255,-575,851,right
136.869,-416,1090,right
136.962,-362,1291,right
137.046,-204,1560,right
137.145,-218,1567,right
137.234,-180,1724,right
137.352,-201,1688,right
137.443,-212,1686,right
137.562,-216,1707,right
137.674,-168,1756,right
137.793,-154,1776,right
138.201,-267,1915,right
138.319,-264,1918,right
138.611,-398,1797,right
138.717,-454,1738,right
138.828,-474,1724,right
138.926,-498,1618,right
139.703,-342,1435,right
139.799,-345,1721,right
139.886,-292,2047,right
139.995,-309,1964,right
140.607,-229,1706,right
140.703,-228,1707,right
140.914,-115,1793,right
141.016,-158,1774,right
141.164,-185,1581,right
141.261,-202,1567,right
141.364,-209,1556,right
141.465,-271,1126,right
142.290,-152,1522,right
142.387,-161,1680,right
142.490,-146,1711,right
142.599,-155,1730,right
143.209,-272,1891,right
143.329,-362,1893,right
143.431,-372,1925,right
143.535,-415,1982,right
143.940,-473,1712,right
144.037,-490,1718,right
144.150,-532,1766,right
144.245,-571,1657,right
144.368,-604,1439,right
144.468,-617,1314,right
144.582,-593,1162,right
144.688,-596,1136,right
144.794,-598,1136,right
144.912,-616,921,right
145.521,-643,894,right
145.635,-670,884,right
145.787,-703,824,right
145.858,-725,809,right
146.075,-586,1427,right
146.187,-593,1451,right
146.301,-605,1439,right
146.401,-618,1465,right
146.484,-657,1663,right
146.619,-670,1618,right
146.729,-675,1604,right
146.833,-669,1602,right
146.961,-491,1623,right
147.074,-490,1619,right
147.165,-436,1757,right
147.274,-483,1774,right
147.383,-471,1854,right
147.479,-470,1855,right
147.630,-421,1899,right
147.729,-420,1904,right
147.849,-402,1951,right
147.959,-401,1953,right
148.110,-245,1984,right
148.201,-273,1892,right
148.318,-294,1819,right
148.447,-317,1656,right
148.559,-301,1639,right
148.672,-301,1639,right
