z,y,x,button
75.377,-716,1528,right
75.479,-732,1521,right
75.632,-772,1528,right
76.006,-730,1346,right
76.122,-753,1342,right
76.211,-764,1309,right
76.334,-761,1311,right
76.796,-365,1261,right
76.891,-367,1262,right
76.979,-379,1255,right
77.097,-406,1222,right
78.270,-278,1685,right
78.398,-274,1689,right
78.459,-274,1681,right
78.570,-273,1680,right
78.678,-344,1495,right
78.975,-285,1562,right
79.069,-312,1568,right
79.184,-316,1588,right
79.281,-342,1590,right
79.391,-343,1592,right
79.488,-344,1593,right
79.638,-344,1593,right
79.883,-353,1600,right
79.985,-353,1600,right
86.029,-933,1028,right
86.138,-933,1024,right
86.229,-968,946,right
86.300,-967,940,right
86.412,-1013,805,right
86.476,-1013,805,right
86.569,-1028,796,right
86.663,-1114,688,right
87.909,-318,1398,right
88.006,-303,1444,right
88.087,-307,1486,right
88.197,-305,1418,right
88.272,-326,1428,right
88.375,-324,1428,right
88.462,-311,1452,right
88.577,-303,1454,right
88.660,-270,1476,right
88.785,-284,1476,right
88.863,-287,1471,right
88.984,-307,1460,right
89.063,-307,1456,right
89.168,-351,1398,right
89.239,-399,1309,right
89.336,-694,962,right
89.417,-725,932,right
89.531,-882,729,right
89.615,-890,724,right
89.727,-950,679,right
89.816,-951,678,right
89.946,-962,682,right
90.034,-968,679,right
90.166,-1024,638,right
90.267,-1051,580,right
90.393,-1147,463,right
91.090,-288,1143,right
91.188,-281,1148,right
91.274,-359,1208,right
91.388,-395,1191,right
91.490,-446,1118,right
91.626,-700,756,right
91.722,-741,607,right
91.836,-772,539,right
91.916,-826,531,right
92.028,-1020,400,right
92.935,-650,839,right
93.056,-678,845,right
93.153,-792,1079,right
93.252,-792,1029,right
93.353,-746,1033,right
93.446,-603,1020,right
93.537,-369,1303,right
93.656,-369,1303,right
93.781,-286,1382,right
93.902,-312,1382,right
93.973,-322,1381,right
94.091,-322,1382,right
94.171,-322,1389,right
94.294,-332,1395,right
94.363,-337,1427,right
94.475,-341,1434,right
94.558,-341,1475,right
94.679,-410,1462,right
94.767,-431,1460,right
94.883,-613,1355,right
94.966,-675,1311,right
95.080,-762,1223,right
95.162,-738,1154,right
95.284,-748,1022,right
95.395,-707,978,right
95.496,-707,1016,right
95.618,-555,1042,right
95.735,-460,1073,right
95.824,-396,1134,right
95.932,-396,1156,right
96.036,-420,1190,right
96.133,-422,1130,right
96.206,-421,1121,right
96.322,-420,1121,right
96.399,-420,1125,right
96.514,-420,1124,right
96.609,-425,1146,right
96.722,-425,1149,right
96.830,-428,1156,right
96.928,-428,1160,right
97.050,-422,1217,right
97.160,-411,1260,right
97.258,-434,1366,right
97.371,-444,1315,right
97.461,-625,1097,right
97.595,-916,649,right
97.856,-974,602,right
97.960,-1007,596,right
98.338,-738,464,right
98.445,-762,452,right
98.556,-833,455,right
98.675,-845,459,right
99.381,-885,434,right
99.518,-1135,63,right
100.069,-787,1237,right
100.172,-815,1203,right
100.290,-819,1196,right
100.381,-756,1227,right
100.494,-656,1275,right
100.590,-703,1237,right
101.082,-400,1958,right
101.214,-465,1629,right
102.282,-386,1199,right
102.371,-468,828,right
102.476,-432,990,right
102.577,-324,1099,right
102.656,-291,1168,right
102.758,-362,1169,right
102.839,-424,1354,right
102.967,-516,1373,right
103.061,-549,1367,right
103.185,-583,1292,right
103.797,-693,792,right
103.911,-712,764,right
103.990,-716,755,right
104.104,-573,773,right
104.646,-765,583,right
104.750,-797,568,right
104.842,-834,596,right
104.945,-847,610,right
105.377,-746,882,right
105.523,-1009,698,right
105.611,-968,694,right
105.703,-980,679,right
105.799,-971,572,right
105.920,-969,558,right
106.136,-541,1113,right
106.250,-485,1207,right
106.348,-355,1347,right
106.618,-397,1433,right
106.690,-400,1417,right
106.800,-465,1383,right
106.876,-487,1248,right
106.993,-679,915,right
107.090,-823,659,right
107.214,-1093,323,right
108.054,-692,654,right
108.166,-770,649,right
108.255,-778,628,right
108.350,-804,596,right
108.446,-1020,440,right
108.530,-1243,243,right
109.457,-841,1851,right
109.562,-824,1908,right
109.669,-628,1663,right
109.777,-636,1680,right
109.883,-540,1695,right
110.011,-323,1783,right
110.391,-331,1365,right
110.492,-343,1366,right
110.609,-327,1485,right
110.715,-326,1487,right
110.832,-329,1560,right
110.931,-328,1561,right
111.044,-243,1507,right
111.171,-225,1484,right
111.254,-124,1396,right
111.382,-152,1372,right
111.461,-150,1261,right
111.594,-159,1253,right
111.668,-196,1326,right
111.803,-195,1463,right
111.887,-203,1476,right
111.984,-209,1457,right
112.063,-178,1253,right
112.180,-414,954,right
112.282,-575,840,right
112.399,-807,815,right
113.131,-732,624,right
113.245,-777,626,right
113.335,-742,624,right
113.429,-542,667,right
114.873,-386,1351,right
115.010,-386,1294,right
115.076,-395,1225,right
115.211,-453,1200,right
115.263,-459,1188,right
115.394,-528,1193,right
115.459,-534,1181,right
115.594,-596,1097,right
115.643,-598,1068,right
115.767,-741,829,right
115.839,-828,759,right
115.949,-1110,473,right
116.008,-1226,352,right
116.148,-1279,131,right
116.229,-1279,0,right
116.340,-1216,11,right
116.406,-935,107,right
116.532,-829,141,right
116.603,-784,463,right
116.732,-798,445,right
116.804,-784,346,right
116.937,-944,267,right
117.024,-950,265,right
117.141,-949,268,right
117.223,-935,265,right
117.346,-932,261,right
117.448,-914,296,right
117.576,-929,301,right
117.981,-188,958,right
118.109,-198,1065,right
118.203,-190,1162,right
118.362,-262,1206,right
118.773,-469,1361,right
118.862,-590,1342,right
118.967,-670,1337,right
119.074,-749,1308,right
119.170,-812,1315,right
119.282,-849,1299,right
119.376,-910,1091,right
119.501,-922,1093,right
119.659,-701,1179,right
119.755,-504,1304,right
119.864,-333,1354,right
119.972,-331,1377,right
120.071,-250,1468,right
120.196,-216,1420,right
120.268,-194,1378,right
120.415,-203,1363,right
120.477,-204,1355,right
120.609,-240,1313,right
120.700,-251,1303,right
120.826,-363,1197,right
120.929,-473,1093,right
121.066,-843,704,right
121.494,-1279,400,right
121.606,-1268,413,right
121.699,-985,330,right
121.789,-965,334,right
121.868,-800,396,right
121.979,-598,301,right
122.072,-307,370,right
122.195,-138,453,right
123.191,-712,910,right
123.286,-737,897,right
123.368,-775,873,right
123.461,-776,881,right
123.543,-767,913,right
123.648,-774,923,right
123.783,-768,902,right
123.901,-765,907,right
124.757,-794,636,right
124.926,-828,581,right
124.993,-828,580,right
125.096,-867,570,right
125.185,-914,529,right
125.317,-946,520,right
125.883,-1086,1027,left
125.991,-1104,1026,left
126.134,-832,1064,right
126.237,-758,1100,right
126.331,-690,1101,right
126.443,-702,1122,right
126.528,-616,1322,right
126.654,-546,1330,right
126.752,-486,1333,right
126.862,-492,1330,right
126.982,-469,1377,right
127.084,-445,1410,right
127.170,-413,1429,right
127.282,-412,1428,right
127.357,-401,1406,right
127.489,-402,1378,right
127.572,-400,1381,right
128.142,-645,913,right
128.196,-678,839,right
128.362,-916,630,right
128.410,-931,621,right
128.538,-972,612,right
128.620,-986,572,right
128.764,-1017,563,right
129.484,-561,853,right
129.597,-554,942,right
129.709,-341,1130,right
129.830,-342,1128,right
129.921,-288,1111,right
130.039,-308,1103,right
130.124,-281,1091,right
130.242,-282,1092,right
130.327,-358,1232,right
130.465,-371,1249,right
130.528,-372,1244,right
130.635,-373,1255,right
130.740,-428,1287,right
130.851,-544,1080,right
130.927,-710,577,right
131.034,-790,491,right
131.107,-833,517,right
